User ID,First Name,Last Name,User Email,Work Address,City,State,Zip Code,Work Phone Number,Email Verified,Educator Role,Number of Students,Organization ID
766,Allison,Ramirez,kdecker@foster-sanders.com,73321 Patterson Forks,Martinezberg,WA,67905,509.991.5367x182,True,In-school,46.6,10
767,David,Hansen,pdennis@lewis-hall.com,863 Tina Stream,Karaland,WV,33561,982-491-1762x0089,False,Other,42.8,3
768,Lisa,Cantu,wileyparker@lam-marquez.com,36295 Singh Well Suite 770,Angelamouth,IA,29479,(115)022-0684x6879,False,Other,43.7,76
769,Danielle,Hayden,whull@diaz.com,9830 Wright Tunnel,Simmonston,IN,52236,078.560.6012x2636,True,Out-of-school,34.8,36
770,Theresa,Bailey,moranlisa@jones.net,10713 Joseph Manor Apt. 746,Paulport,NJ,40658,+1-484-976-2050,False,In-school,17.8,92
771,Heather,Garcia,thomassavannah@rice.info,617 Bryan Trail,Hannahmouth,MT,7823,(589)049-1852x657,False,Out-of-school,49.1,90
772,Michelle,Lambert,zquinn@gmail.com,4505 Adams Shoal Apt. 328,Lake Heidi,CA,9813,(890)237-0073x53547,False,Out-of-school,25.0,2
773,Laurie,Stafford,amberbailey@hotmail.com,2370 Donna Lake Suite 412,Jonesview,MT,66300,001-133-779-2695x782,False,Out-of-school,21.4,94
774,Sherri,Fisher,stephaniedorsey@yahoo.com,427 Charles Islands Apt. 232,New Michaelchester,AZ,54213,+1-740-926-4902,False,Other,41.0,50
775,Nathan,Mccullough,conradkristin@martin-shaw.info,01334 Martin Skyway Apt. 802,Whiteview,TX,26044,864-830-6236x5797,True,Out-of-school,43.9,69
776,Mr.,Aaron,nataliemurphy@yahoo.com,95669 Bryce Route,Martinville,NM,66330,289.869.5257x94914,False,In-school,43.9,100
777,Amber,Johnson,robert62@yahoo.com,36295 Singh Well Suite 770,Port Brandonchester,TN,67089,001-179-299-0024,False,In-school,28.4,76
778,Andrew,Gardner,lisamoody@yahoo.com,10713 Joseph Manor Apt. 746,Tylerbury,SD,85352,(492)621-6996,True,In-school,40.6,92
779,Jennifer,Rojas,barbaramahoney@hotmail.com,93384 Krista Via,Schultzton,OH,41952,8760552831,True,Out-of-school,33.3,11
780,Kimberly,Montgomery,ericnorton@bryant.org,01032 Wright Plains,South Angelaberg,DE,6881,2662757712,True,Other,27.2,85
781,Alicia,Branch,mhunter@hotmail.com,20184 Laura Locks,Lowechester,WI,3232,(006)498-2375x403,True,In-school,16.0,49
782,Nancy,Taylor,kim79@jones.com,99268 Rodgers Parks Apt. 665,Edwardchester,AR,29544,066.258.0535,False,In-school,12.7,30
783,Jessica,Lee,susanbradley@hotmail.com,08143 Ryan Knoll,Elizabethtown,CO,67224,(530)591-9510x6995,False,In-school,32.6,41
784,Kristina,Alexander,charles45@gmail.com,424 Yates Bridge Suite 936,Catherineside,TN,1685,812.212.7828,False,Other,16.5,16
785,Pamela,Vaughn,edwardslindsay@hotmail.com,33523 Stewart Prairie Apt. 648,New Christinebury,AK,45828,(683)007-6807,True,In-school,20.4,67
786,Tammy,Ford,cohenmary@gmail.com,93384 Krista Via,Parsonsland,NY,96095,001-854-975-2825x1636,True,Out-of-school,11.9,11
787,Nancy,Espinoza,lawrence66@hotmail.com,075 Ian Way,South Danielburgh,VA,74714,6498413488,False,Other,41.6,79
788,Dr.,David,elizabethsalazar@yahoo.com,0321 Golden Land Suite 945,South Brittanyshire,MO,21512,001-776-042-0222x862,True,Other,28.5,38
789,Ryan,Ali,alyssamoore@berry.com,57512 Dominique Ridges,Lake Yolanda,CA,55078,142-039-0013x08609,True,Out-of-school,48.7,42
790,Lawrence,Scott,christopherjones@todd.net,2370 Donna Lake Suite 412,Davidberg,SC,18381,157.526.2171x99679,True,Out-of-school,28.4,94
791,Jerry,Alexander,meadowsvictor@george.com,301 Robertson Run,Lake Grant,RI,74225,5715412955,True,In-school,35.6,28
792,Tracey,Vasquez,miguel92@yahoo.com,57512 Dominique Ridges,North Cherylchester,MS,30783,(589)223-8317,False,Other,34.5,42
793,Teresa,Wu,codypoole@hotmail.com,138 Kyle Isle,Stevenshire,OR,42638,001-017-409-9153x4121,True,Other,43.8,18
794,Daniel,Townsend,michele04@gregory.com,623 Flynn Fork Apt. 099,Lake Teresamouth,OK,82634,351-925-3690,False,Out-of-school,37.0,91
795,Lorraine,Wilson,walkerjeffrey@holden.com,943 Alyssa Plain,Geraldbury,IA,3384,001-470-606-3921x5201,False,In-school,13.5,52
796,Kenneth,Johnson,pdoyle@schmidt.net,357 Smith Club Apt. 311,North Rubenburgh,NY,2288,055.024.4457x72527,True,Out-of-school,36.3,29
797,David,Tucker,jacob44@gillespie.biz,617 Bryan Trail,Kristinborough,MA,63707,+1-736-271-8795,True,In-school,19.3,90
798,Tiffany,Lloyd,vbrooks@ross.org,496 Samantha Village Suite 527,Kennethhaven,IA,94548,565-031-2867x56823,False,Other,49.6,59
799,Gary,Velasquez,stanleyderrick@friedman.com,011 Williams Loop Apt. 529,Jasonberg,NY,26480,001-295-419-2459x061,True,In-school,46.3,8
800,David,Stephens,alexishanna@jensen.com,8489 Miguel Circle,East Johnchester,IL,54395,+1-912-011-9356x0888,True,In-school,34.1,65
801,Debra,Moore,evan84@harrison.info,73321 Patterson Forks,Walshstad,IA,1865,(620)914-2135,True,Out-of-school,15.7,10
802,Janice,Harvey,hugheskim@castillo.com,98561 Jason Dam Suite 484,West Ashley,PA,52029,001-273-468-4567x9051,True,Other,18.8,56
803,James,Conrad,jonathanmckee@hotmail.com,73321 Patterson Forks,Triciafort,AK,15226,(585)718-1466x0939,False,Out-of-school,28.0,10
804,Bethany,Singleton,brittany54@garcia.info,6153 Lee Branch Apt. 590,West James,NH,24384,153-406-4351,True,In-school,35.4,40
805,Rebecca,Hicks,kevin71@yahoo.com,124 Bass Wells,Lisaburgh,KS,87247,(088)247-3948x37692,True,Out-of-school,17.2,7
806,Katherine,Fry,underwoodkatrina@hotmail.com,9283 Taylor Squares Apt. 136,Schmidtmouth,MA,34194,9289396948,False,Out-of-school,26.9,37
807,Jennifer,Ramirez,russellvelazquez@hotmail.com,9495 Mejia Drive,Atkinsonfort,NY,40775,130.702.9972,False,In-school,49.2,19
808,Nicole,Mccarthy,leonmark@castro-yoder.com,45839 Peggy Manor,Mooreshire,AZ,16596,785-785-4800,False,Out-of-school,13.8,14
809,Andrew,Chase,gwilliams@gmail.com,5000 Daniel Street Suite 674,East Virginia,PA,56028,335-731-3883x036,False,In-school,24.8,77
810,Philip,Thomas,tina43@mccoy-martin.info,23148 Fisher Branch Apt. 817,Lake Terri,MT,92280,(705)554-4731x791,False,In-school,24.2,23
811,Joseph,Ramos,colemichelle@gmail.com,2370 Donna Lake Suite 412,Baxterburgh,KS,78009,+1-968-142-8633x26018,False,Out-of-school,42.2,94
812,Alexander,Torres,egross@hines-nguyen.org,7333 Joshua River,Johnhaven,CO,73609,+1-099-618-3250x777,True,Out-of-school,43.0,5
813,Gina,Smith,davidlucas@gmail.com,4505 Adams Shoal Apt. 328,Port Lauratown,ID,35121,620-003-4160x4530,False,In-school,31.2,2
814,Debra,Fields,nicole92@gmail.com,124 Bass Wells,West Hannah,WA,48538,315-160-3548,True,In-school,23.0,7
815,Jessica,Riley,joseph71@coleman.net,78541 Kristopher Plaza Suite 051,Lake Kevin,VA,73969,+1-412-024-7009x76991,True,Other,34.7,70
816,Destiny,Hodge,john69@gmail.com,65333 Maria Well,Charlesland,WV,97891,(738)455-9070x8730,False,In-school,48.7,81
817,Raymond,Adams,robertsonmary@gmail.com,5000 Daniel Street Suite 674,Phillipston,GA,7270,482-763-8757,False,Out-of-school,34.2,77
818,Maria,West,christianwest@hotmail.com,33523 Stewart Prairie Apt. 648,Jeremyburgh,WA,55862,+1-311-766-3080x6976,True,Other,11.7,67
819,Darrell,Elliott,rbrooks@farmer.com,4449 Gordon Square Apt. 126,Port Tomtown,IA,20907,675.239.6697,True,Out-of-school,39.2,17
820,Alan,Bradshaw,mharper@gmail.com,82150 Nguyen Plain Apt. 796,Annabury,KS,61664,(233)624-5776,True,Out-of-school,19.2,31
821,Sarah,Butler,sierrakelley@yahoo.com,395 Scott Forest Apt. 035,Perrymouth,IN,32037,(917)494-1575,False,In-school,12.8,39
822,Deanna,Riggs,josephbishop@gmail.com,61714 Lee Stream,North Andrew,HI,74893,001-981-701-9769x8110,False,Out-of-school,44.6,33
823,Ann,Dean,shawn00@kim.com,186 Marshall Heights Apt. 467,Evansmouth,NH,74253,935.597.2896x36965,True,Out-of-school,11.7,93
824,Dr.,Peggy,adrian64@tucker.com,41706 Kristi Summit,Allenbury,AZ,95295,371.214.5168x8050,False,Out-of-school,40.9,22
825,Patricia,Owens,vmorrison@west-williams.biz,09059 Bradley Fork,New Olivia,NY,67352,(614)316-1103x3783,True,Out-of-school,30.7,98
826,Kimberly,Weaver,james46@gmail.com,19342 Juan Glen Apt. 185,Robertstad,DE,51325,+1-010-714-9986x45969,True,In-school,25.1,61
827,Brenda,Fox,herringbradley@hotmail.com,61714 Lee Stream,New Jonathanfurt,AZ,20930,9398877905,True,Out-of-school,37.2,33
828,Shawn,Green,barajasjacob@yahoo.com,0612 Steven Knolls,Port Justinside,WV,5076,+1-256-011-7690x6255,False,In-school,36.7,13
829,Tracey,Mitchell,garciaeileen@gmail.com,075 Ian Way,West Courtney,MA,4514,880-614-1878,False,Other,20.1,79
830,Cody,Ward,hoconnor@mccann.org,4794 White Turnpike Suite 650,Robertsborough,WY,20387,001-186-718-4797,False,Other,41.1,83
831,Martin,Gonzalez,howardsarah@sullivan.com,01334 Martin Skyway Apt. 802,Buckleychester,OH,98229,5117670384,True,Other,48.8,69
832,David,Harmon,lawsoncolleen@gmail.com,2861 Stafford Locks Apt. 262,East Brian,NY,42739,(328)846-6080x006,True,Out-of-school,23.6,68
833,Charlotte,Cox,jamiesilva@yahoo.com,6630 Christian Tunnel,Davidmouth,MD,43577,514-461-2741,True,In-school,43.2,25
834,Heather,Mitchell,andersenjennifer@stewart.biz,36295 Singh Well Suite 770,Ethanmouth,NJ,74181,998.525.2324x6869,True,Other,24.3,76
835,Michelle,Randall,markcochran@yahoo.com,91980 Kimberly Coves,Port Davidborough,NY,83359,(452)333-1238x54242,False,Out-of-school,11.7,4
836,Dominic,Mcdonald,michael03@baldwin-atkinson.org,075 Ian Way,East Danielstad,NY,94134,(829)443-2329x34379,False,In-school,14.5,79
837,Richard,Parker,ryan13@yahoo.com,863 Robert Oval Apt. 004,Port Vincentborough,ID,98733,001-268-843-5649x9882,True,In-school,34.4,35
838,Brenda,Singleton,loganallen@gmail.com,82150 Nguyen Plain Apt. 796,Smithmouth,TN,62668,0835936607,True,Out-of-school,11.0,31
839,Karen,Howard,danielpeterson@smith.com,39359 Harris Manors,Amandamouth,MS,812,167.982.1248x463,False,In-school,17.7,24
840,Joe,Grimes,proctorcarol@gmail.com,427 Charles Islands Apt. 232,Lake Priscillaburgh,LA,28450,+1-024-018-7848,False,Out-of-school,15.2,50
841,Amanda,Hodges,janet13@yahoo.com,424 Yates Bridge Suite 936,Lake Michelle,CT,64392,(744)733-7967,True,Out-of-school,12.7,16
842,Rachel,Ewing,sethdoyle@pineda.info,20184 Laura Locks,Petersport,NH,36899,001-777-111-2373x675,True,Out-of-school,11.6,49
843,Timothy,Robertson,jonathanwoods@thomas.com,923 Christopher Row Apt. 857,Nicolebury,NJ,16302,(971)943-2331,False,In-school,30.5,44
844,Gary,Smith,jared12@gmail.com,943 Alyssa Plain,Zimmermanchester,UT,51506,(193)831-3462x045,False,Out-of-school,33.1,52
845,Steven,Mccoy,hernandezmatthew@mitchell-mckee.com,91980 Kimberly Coves,Yorkmouth,PA,39753,6893958872,True,Other,44.7,4
846,Jose,Booker,rachelbishop@salazar-contreras.com,6911 Justin Stravenue Suite 081,Jacobtown,IA,67997,867-235-1269,False,In-school,43.4,26
847,Monica,King,oharris@gmail.com,7091 Gabriela Parkways Apt. 835,Fisherfurt,TX,70484,+1-064-762-2609,True,In-school,46.3,80
848,Darrell,Davis,xhuber@yahoo.com,011 Williams Loop Apt. 529,Collinsmouth,MO,29012,001-902-697-5008x1465,True,Other,42.8,8
849,Michael,Montgomery,christinetaylor@yahoo.com,68432 Leslie Spur,West Ashleyville,IL,33485,6081064343,True,Out-of-school,35.0,47
850,Crystal,Jackson,herringdavid@horn.net,78541 Kristopher Plaza Suite 051,Barbaraport,NY,5581,6585523382,False,In-school,41.9,70
851,Tonya,Jones,rachelramirez@hotmail.com,868 Weaver Flats Apt. 425,New Ronaldbury,NY,71246,131-788-5406x6276,True,Out-of-school,28.1,96
852,Jill,Price,linda53@gmail.com,94222 Patricia Ports Apt. 254,West Joan,IN,61862,001-867-726-1013,True,Other,39.8,86
853,Kelly,Collier,allenchristensen@reynolds.com,397 Hays Pass Apt. 521,East Aaron,GA,36605,(506)514-0518x74387,True,Other,23.3,88
854,Michael,Goodwin,tylerthomas@padilla.com,2370 Brian Port,Lake Kyle,PA,5438,(644)165-8157x02911,True,Out-of-school,19.1,15
855,Thomas,Ramsey,hlopez@williams.com,427 Charles Islands Apt. 232,Lake Juanton,MO,92509,+1-641-853-0167x1673,False,Other,41.1,50
856,Janet,Wilson,youngjoanne@yahoo.com,186 Marshall Heights Apt. 467,West Hannahton,HI,33016,932.337.8001,False,Out-of-school,27.7,93
857,Christina,Moore,katherine18@gmail.com,68432 Leslie Spur,Crystaltown,DE,45573,(213)369-9315,False,Other,29.0,47
858,Jessica,Eaton,klinekyle@yahoo.com,557 Nelson Pines,Matthewmouth,MI,21075,001-632-983-0123x219,True,Out-of-school,35.1,74
859,Barbara,Leonard,joseph98@gmail.com,06169 Palmer Ridges,North Stephen,NM,69372,025.912.0183,True,In-school,47.7,55
860,Jesse,Henderson,matthew71@maddox.biz,19342 Juan Glen Apt. 185,East Luke,VT,80617,+1-956-716-5494x00132,False,Out-of-school,12.1,61
861,Janice,Jones,kristopherjoyce@hotmail.com,167 Jonathan Mission Apt. 857,Robinsonmouth,MS,35473,+1-151-696-0710x29281,True,Out-of-school,26.8,62
862,Jodi,Williams,davisstephanie@garcia-smith.com,8489 Miguel Circle,Lucasstad,MT,51761,(207)624-6827x62544,False,In-school,42.1,65
863,Brittany,Harrington,nancy04@gmail.com,623 Flynn Fork Apt. 099,Thorntonchester,WV,69190,(699)036-1399x05529,True,Out-of-school,45.7,91
864,Blake,Fuentes,mooreeric@yahoo.com,99268 Rodgers Parks Apt. 665,Carolfurt,CA,60073,(266)601-6015x804,True,Other,34.1,30
865,Tiffany,Kim,flynch@russell.com,10713 Joseph Manor Apt. 746,Christopherton,ID,64688,001-074-859-1573x534,False,Out-of-school,33.1,92
866,Wyatt,Barry,randywilson@gmail.com,354 Porter Fall,East Robertside,VT,73997,250.254.9644,False,In-school,49.0,51
867,Michael,Lucero,hmoore@waller-walker.com,31658 Megan Pass,North Lawrence,NJ,38657,(346)485-6972x0666,True,Other,46.9,57
868,Phillip,Little,sean25@hotmail.com,6153 Lee Branch Apt. 590,Westview,OK,10529,+1-884-451-3290x1654,False,Out-of-school,48.3,40
869,Russell,Lyons,njoseph@gmail.com,9283 Taylor Squares Apt. 136,South Victoriamouth,FL,36172,5194923369,True,In-school,17.6,37
870,Lawrence,Murphy,zortiz@yahoo.com,186 Marshall Heights Apt. 467,South Mitchell,KS,35382,322-625-8460,True,In-school,47.3,93
871,Lisa,Griffin,dickersondebra@patel-hunter.com,2370 Donna Lake Suite 412,Williammouth,OK,41946,200-413-3690,True,Out-of-school,49.0,94
872,Jeffrey,Rush,mary58@anderson.net,2687 Willis Groves,Andrewmouth,MA,43842,979-234-6272x95011,True,In-school,35.2,99
873,Luis,Thornton,hansonbrett@yahoo.com,45642 Michelle Canyon Apt. 695,Riverafort,CO,86839,381-771-7472x0887,False,Out-of-school,24.3,71
874,Mrs.,Lisa,msmith@mathis.com,855 Matthew Union,South Jasonshire,WI,18238,899.896.3403,False,Other,40.9,60
875,Joshua,Harrison,vanessa09@rivera.net,486 Freeman Bridge Apt. 081,Ramirezshire,NE,58510,364.463.5114x22387,False,Out-of-school,36.4,53
876,Tamara,Holland,kendra03@johnson.org,8897 Bradley Square Suite 020,West Jon,GA,40111,001-957-246-8844x545,True,Other,38.0,46
877,David,Johnson,rick32@yahoo.com,45642 Michelle Canyon Apt. 695,Josephburgh,CT,99412,001-993-436-5716x82129,False,In-school,47.4,71
878,Luke,Gonzales,bgilmore@jenkins.com,623 Flynn Fork Apt. 099,Carterhaven,UT,68426,+1-213-734-6747,True,In-school,41.9,91
879,Michael,Davis,annaperez@strickland.com,7485 Lopez Forge,New Nancy,VT,91330,+1-373-174-9749x177,True,Out-of-school,32.3,72
880,Amy,Williams,medinarachel@yahoo.com,65333 Maria Well,Andrewsberg,WA,10396,539-634-9916x32715,False,In-school,38.3,81
881,Geoffrey,Harris,williamgibson@hotmail.com,9830 Wright Tunnel,Port Juanshire,NH,5029,(774)537-9351,True,Other,27.0,36
882,Stacey,Turner,michael07@yahoo.com,20184 Laura Locks,Oconnorborough,HI,96677,513.296.2318x481,True,Other,41.2,49
883,Jonathan,Ingram,garrettbrittany@hotmail.com,99268 Rodgers Parks Apt. 665,West Williamside,KS,16871,691-348-7294,True,Out-of-school,40.7,30
884,Wendy,Jordan,tina08@williams.net,98561 Jason Dam Suite 484,Helenhaven,MN,1129,+1-348-316-7888x03300,False,In-school,23.2,56
885,William,Simpson,ostanley@hotmail.com,20184 Laura Locks,North James,VT,80062,025.998.5958x819,False,In-school,44.9,49
886,Timothy,Riley,erin53@mcclain.com,91980 Kimberly Coves,Hernandezhaven,SD,49767,(031)132-8696,True,Out-of-school,27.2,4
887,Michael,Drake,gmurillo@blevins.com,04182 Jessica Court Apt. 510,Rebeccachester,OK,39753,+1-617-297-7873x03864,True,Out-of-school,47.5,12
888,Alex,Meyer,uthomas@hotmail.com,85158 Amy Valley,Johnsonmouth,NM,35608,634.514.8829x376,True,In-school,45.4,78
889,Johnny,Wright,roberthinton@rodriguez.com,06169 Palmer Ridges,Francisview,NH,46139,(863)049-2404,True,Out-of-school,33.7,55
890,Jennifer,Frost,laurenpowell@krause-martinez.com,94222 Patricia Ports Apt. 254,North Michellemouth,TN,3735,(299)518-9155x59911,False,Other,47.0,86
891,Desiree,Johnson,alexander60@gmail.com,656 Garcia Circles Suite 420,New Nathanton,AK,90488,675-525-1127x14599,True,In-school,20.2,82
892,Heidi,Hancock,navarroalexis@yahoo.com,437 Kathryn Street,Martinberg,NE,1014,084-340-0085x228,True,Out-of-school,48.4,6
893,Jenna,Collins,elizabethjensen@gmail.com,6630 Christian Tunnel,Galvanhaven,NJ,27267,891-347-0044,True,Other,10.9,25
894,Jose,Estes,wendythomas@hancock-fernandez.org,7485 Lopez Forge,West Ronaldburgh,PA,50189,001-007-140-2973x84891,True,Other,39.0,72
895,Daniel,Hanson,clucero@yahoo.com,509 Johnson Parks,Johnton,MO,55952,472-181-1646,False,In-school,10.7,27
896,Jessica,Mitchell,janice61@sullivan-robinson.net,9495 Mejia Drive,East Barbaramouth,IL,37000,(459)079-3625,False,Out-of-school,22.3,19
897,Angela,Tanner,robertsmichael@smith-pitts.com,397 Hays Pass Apt. 521,Cooperberg,VT,75052,(795)305-2192x66870,False,In-school,38.9,88
898,Bethany,Martinez,wgonzalez@gordon.com,427 Charles Islands Apt. 232,Port Rhonda,UT,34196,073.235.2894x0826,True,In-school,18.9,50
899,Ethan,Perkins,todd64@hotmail.com,424 Yates Bridge Suite 936,Haileybury,NJ,29652,001-774-931-8721x90325,False,Other,42.5,16
900,Ryan,Carter,gjohnson@yahoo.com,8489 Miguel Circle,West Amanda,WA,90244,+1-225-449-8225,False,Other,19.8,65
901,Rebecca,Smith,tayloramanda@mcdonald.net,1430 Smith Meadows Apt. 391,East Marcus,GA,66823,245-303-4120x7674,False,In-school,25.5,9
902,Edward,Mejia,susan39@hotmail.com,41706 Kristi Summit,East Jared,NM,49426,197.509.1772x89870,True,Other,43.9,22
903,Michelle,Christian,jessicakelley@graham.net,06169 Palmer Ridges,Port Jenniferland,NE,47396,525.834.2860,True,Other,39.9,55
904,Steven,Ramirez,edwardsdeborah@hill.biz,65333 Maria Well,Johnsonton,CO,35579,623-701-3286x5193,False,In-school,49.1,81
905,Marissa,Taylor,briantran@schneider.org,11363 Hunter Path Apt. 375,West Michelleshire,MS,44975,228.076.7449,True,In-school,35.5,54
906,Mr.,Tyler,zacharypittman@harrison.net,075 Ian Way,Garciaview,MI,57271,001-343-302-0639x57157,True,Other,25.4,79
907,Timothy,Taylor,heather12@wu-austin.com,78541 Kristopher Plaza Suite 051,Tamiburgh,RI,37329,938-018-2845x27104,True,In-school,38.0,70
908,Mark,Henderson,patrick11@ray.com,6911 Justin Stravenue Suite 081,South Douglashaven,MI,39336,570.322.6575x5865,False,Other,41.6,26
909,Samantha,Browning,jamesesparza@porter.com,2861 Stafford Locks Apt. 262,North Laura,WY,86241,001-781-530-6238x6935,False,Other,22.2,68
910,Jacqueline,Stephenson,qjohnson@johnson.com,656 Garcia Circles Suite 420,Ramirezstad,GA,18274,501.608.4679x712,False,In-school,28.9,82
911,Karen,Brown,brenda45@jones.com,0612 Steven Knolls,Fergusonfort,AR,30474,(316)572-8163,True,Out-of-school,35.0,13
912,Charles,Smith,ydouglas@gmail.com,45642 Michelle Canyon Apt. 695,Port Markchester,SD,24826,425.165.4896,False,In-school,35.1,71
913,Jason,Sawyer,rogersheidi@gmail.com,93384 Krista Via,East Manuel,VT,34761,+1-940-294-2118x90984,False,In-school,30.7,11
914,Cheryl,Perez,tracy26@gmail.com,868 Weaver Flats Apt. 425,North Michaelfurt,TX,59898,643-293-8226x42115,True,Other,13.8,96
915,Darrell,Nolan,enorman@gmail.com,557 Nelson Pines,Johnsonmouth,DE,97234,(768)427-9251x4946,False,Out-of-school,33.6,74
916,Robert,Gonzalez,tmiller@roberts-fleming.com,496 Samantha Village Suite 527,Kellyburgh,NM,90261,290.290.6115x8632,True,In-school,13.6,59
917,Robert,Becker,madison83@hotmail.com,868 Weaver Flats Apt. 425,Ellenville,NJ,83317,198.390.7577x5994,False,In-school,15.1,96
918,William,Page,bmora@gmail.com,301 Robertson Run,Jordanhaven,ME,866,149.148.2086,False,Other,24.6,28
919,Miguel,Wolf,jessewoods@hotmail.com,09059 Bradley Fork,Port Priscillaville,KS,37712,226.252.2698,False,Out-of-school,32.5,98
920,Chelsea,Brown,saraholsen@strickland.org,2687 Willis Groves,Jillfurt,VA,52622,001-649-909-8018x9032,False,In-school,41.7,99
921,Lynn,Montgomery,santiagokevin@gmail.com,93384 Krista Via,Lake Matthewside,OR,99526,(943)267-8017,True,Out-of-school,41.9,11
922,Jesse,Adams,adamswilliam@hansen.com,8489 Miguel Circle,North Timothychester,MI,95654,+1-842-391-5561x92054,True,In-school,44.3,65
923,Lisa,Trujillo,alexandra55@foley.com,95669 Bryce Route,Lake Dustin,TX,90538,6739792108,True,In-school,48.8,100
924,Kimberly,Griffin,miguelclark@scott.com,354 Porter Fall,South Sheliamouth,MT,92967,001-859-185-2907,False,In-school,24.7,51
925,Julie,Morris,raydeborah@yahoo.com,9243 Edwards Lakes,South Rebecca,TN,18450,+1-145-540-9797x989,False,Out-of-school,32.3,45
926,Shannon,Collier,jacob06@yahoo.com,0321 Golden Land Suite 945,Ryanside,TX,95931,(259)586-5473x12839,False,In-school,42.6,38
927,Ethan,Smith,cynthia41@yahoo.com,31658 Megan Pass,East Jessicafurt,SC,90440,317.402.1076x31341,True,Other,24.8,57
928,Christian,Thornton,rgarcia@smith.info,82150 Nguyen Plain Apt. 796,Kathleenville,MI,58289,601.257.8475x24771,False,Other,36.3,31
929,Philip,Choi,scrawford@coleman.com,424 Yates Bridge Suite 936,Staceymouth,GA,53426,3539512338,True,Other,42.6,16
930,Deborah,Barnett,dayjennifer@hotmail.com,33523 Stewart Prairie Apt. 648,Lake Kim,AZ,88333,+1-110-786-0758x86360,True,Other,46.6,67
931,Stephen,Johnson,robert76@garcia-williams.biz,354 Porter Fall,Patrickmouth,AR,47101,924.946.7697x98630,False,In-school,48.6,51
932,Randy,Strickland,madison33@yahoo.com,01334 Martin Skyway Apt. 802,Port John,LA,5037,224.092.9662,True,Other,49.9,69
933,Ruth,Green,jmartin@gonzalez-nelson.com,7485 Lopez Forge,Conleyfort,CA,96689,824-414-2822,True,Out-of-school,49.5,72
934,Brandon,Camacho,manuel60@flores-johnson.com,354 Porter Fall,Edwardsfurt,WY,85824,+1-736-514-0579x6115,True,In-school,49.7,51
935,Brittany,Curry,tfrederick@morton.com,01032 Wright Plains,Port Karlaburgh,OH,39029,648.178.0719,False,Out-of-school,33.3,85
936,Victoria,Sullivan,margaretaustin@kelley.com,301 Robertson Run,Jonathanmouth,FL,82513,001-367-870-9520x2879,False,In-school,21.2,28
937,Lisa,Vargas,eric59@rogers.com,542 James Mission Suite 424,West Thomasborough,SC,99722,806.562.3287,False,Other,21.6,73
938,Karen,Watson,rjones@yahoo.com,20184 Laura Locks,West Haley,CO,12883,511.483.2244x31670,True,In-school,29.2,49
939,Tina,Gillespie,josephjohnson@gmail.com,99268 Rodgers Parks Apt. 665,Stephanieview,NJ,63066,809-458-8655,True,In-school,20.3,30
940,Melissa,Casey,jbrown@gmail.com,09059 Bradley Fork,Scottside,CA,41369,(315)561-4069x1288,False,Out-of-school,19.9,98
941,Christopher,Deleon,danielle37@ball-summers.net,82150 Nguyen Plain Apt. 796,Hansonland,GA,53727,001-827-154-0240x6584,False,Other,11.6,31
942,Rita,Clark,tracy26@hall-miller.org,82150 Nguyen Plain Apt. 796,Juarezshire,NM,3187,682-623-1398x511,False,Out-of-school,45.7,31
943,Karen,Zuniga,walvarado@frederick.com,7091 Gabriela Parkways Apt. 835,Paulamouth,UT,77978,001-316-591-8889x83543,True,In-school,24.3,80
944,Daniel,Estes,csawyer@pena-james.com,19342 Juan Glen Apt. 185,Lake Michaela,WA,27177,001-561-098-4965x442,False,Out-of-school,20.6,61
945,Matthew,Walter,marykeller@walters-jones.com,57512 Dominique Ridges,North Scotttown,LA,19990,472.768.9760,False,In-school,27.8,42
946,Shelia,Mccall,cwilliams@davidson-adams.com,7895 Salinas Islands Apt. 820,North Jeffrey,CO,56474,(297)956-3775x754,False,Other,44.5,63
947,Elijah,Moore,katherine10@gmail.com,20184 Laura Locks,Jasminestad,TN,21416,001-551-551-0975,False,In-school,14.7,49
948,William,Thompson,colleen45@johnson.com,98152 John Cliffs,Geraldborough,FL,36660,(304)619-9531x2143,True,In-school,21.7,58
949,Paul,Gibson,zjohnson@gray.com,943 Alyssa Plain,Ortizton,ID,34711,+1-353-967-2933x7783,True,In-school,45.2,52
950,James,Brown,ncooke@mckinney-sanchez.com,257 Michael Trail Suite 509,East Samuelfort,LA,4619,639-091-4325x20865,True,In-school,22.3,97
951,Diana,Diaz,jeannerobinson@lamb-mcfarland.com,124 Bass Wells,Thomasborough,WV,74619,644-256-0325x49282,True,Out-of-school,24.1,7
952,Melissa,Thompson,cbates@jacobs-frazier.com,5000 Daniel Street Suite 674,West Emilytown,ID,80528,(038)684-0983,True,Other,26.0,77
953,Anthony,Ryan,danielle34@gmail.com,0321 Golden Land Suite 945,South Denise,ME,24292,8138866636,False,In-school,34.3,38
954,Kaylee,Coleman,lowerycrystal@gmail.com,8897 Bradley Square Suite 020,South Troy,AL,38902,332-982-8879,False,In-school,30.4,46
955,William,Hernandez,zphillips@mclean-murphy.com,943 Alyssa Plain,Julieshire,ME,73305,+1-175-920-5499x429,True,In-school,25.0,52
956,Brenda,Anderson,qcrawford@jones-smith.info,8897 Bradley Square Suite 020,South James,KY,82585,+1-637-940-6075x9344,False,Out-of-school,13.3,46
